University Name,University Code,College Name,College Code,Course Name,Course Duration,Medium,Address,Finance Type,Management Type,Intake Seats,NAAC Grade,NAAC CGPA
KAKATIYA UNIVERSITY,2,"Sri Gaayathri Degree & PG College, Hanamkonda, Dist. Warangal(2151)",2151,BBM(Bachelor of Business Management),3 Years,English,Dist. Warangal,Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Gaayathri Degree & PG College, Hanamkonda, Dist. Warangal(2151)",2151,B.Com.(Computer Applications),3 Years,English,Dist. Warangal,Self-Financed,Private Unaided,120,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Gaayathri Degree & PG College, Hanamkonda, Dist. Warangal(2151)",2151,B.Com.(Computer Applications),3 Years,Telugu,Dist. Warangal,Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Gaayathri Degree & PG College, Hanamkonda, Dist. Warangal(2151)",2151,B.Com.(General),3 Years,English,Dist. Warangal,Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Gaayathri Degree & PG College, Hanamkonda, Dist. Warangal(2151)",2151,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,Dist. Warangal,Self-Financed,Private Unaided,120,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Gaayathri Degree & PG College, Hanamkonda, Dist. Warangal(2151)",2151,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry,Statistics, Computer Science,",3 Years,English,Dist. Warangal,Self-Financed,Private Unaided,300,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Harsha Degree College, Mancherial. , H. No. 12-565/1-2, Gowthami Nagar, Mancherial (2535)",2535,BBA(Bachelor of Business Administration),3 Years,English,"H. No. 12-565/1-2, 
Gowthami Nagar, Mancherial",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Harsha Degree College, Mancherial. , H. No. 12-565/1-2, Gowthami Nagar, Mancherial (2535)",2535,B.Com.(Business Analytics),3 Years,English,"H. No. 12-565/1-2, 
Gowthami Nagar, Mancherial",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Harsha Degree College, Mancherial. , H. No. 12-565/1-2, Gowthami Nagar, Mancherial (2535)",2535,B.Com.(Computer Applications),3 Years,English,"H. No. 12-565/1-2, 
Gowthami Nagar, Mancherial",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Harsha Degree College, Mancherial. , H. No. 12-565/1-2, Gowthami Nagar, Mancherial (2535)",2535,B.Com.(Computer Applications),3 Years,Telugu,"H. No. 12-565/1-2, 
Gowthami Nagar, Mancherial",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Harsha Degree College, Mancherial. , H. No. 12-565/1-2, Gowthami Nagar, Mancherial (2535)",2535,B.Com.(General),3 Years,English,"H. No. 12-565/1-2, 
Gowthami Nagar, Mancherial",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Harsha Degree College, Mancherial. , H. No. 12-565/1-2, Gowthami Nagar, Mancherial (2535)",2535,B.Com.(General),3 Years,Urdu,"H. No. 12-565/1-2, 
Gowthami Nagar, Mancherial",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Harsha Degree College, Mancherial. , H. No. 12-565/1-2, Gowthami Nagar, Mancherial (2535)",2535,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry, Food Science & Quality Control,Nutrition & Dietetics,",3 Years,English,"H. No. 12-565/1-2, 
Gowthami Nagar, Mancherial",Self-Financed,Private Unaided,180,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Harsha Degree College, Mancherial. , H. No. 12-565/1-2, Gowthami Nagar, Mancherial (2535)",2535,"B.Sc. Physical Science(CBCS) - Mathematics, Data Science,Physics, Statistics,Chemistry, Computer Science,",3 Years,English,"H. No. 12-565/1-2, 
Gowthami Nagar, Mancherial",Self-Financed,Private Unaided,120,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Kakatiya Degree College, Jangaon, Warangal, H. No. 10-10-43, Chandan Mansion, MRO Office, JangaoN (2624)",2624,B.Com.(Computer Applications),3 Years,English,"H. No. 10-10-43, 
Chandan Mansion, 
MRO Office, JangaoN",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Kakatiya Degree College, Jangaon, Warangal, H. No. 10-10-43, Chandan Mansion, MRO Office, JangaoN (2624)",2624,B.Com.(General),3 Years,English,"H. No. 10-10-43, 
Chandan Mansion, 
MRO Office, JangaoN",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Kakatiya Degree College, Jangaon, Warangal, H. No. 10-10-43, Chandan Mansion, MRO Office, JangaoN (2624)",2624,"B.Sc. Physical Science(CBCS) - Mathematics, Statistics, Computer Science,",3 Years,English,"H. No. 10-10-43, 
Chandan Mansion, 
MRO Office, JangaoN",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Krishna Gowthami Degree College, Dammugudem, Khammam, Dammugudem, Bhadradri Kothagudem (2566)",2566,"B.A(CBCS) - History, Political Science, Computer Applications,",3 Years,Telugu,"Dammugudem, 
Bhadradri Kothagudem",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Krishna Gowthami Degree College, Dammugudem, Khammam, Dammugudem, Bhadradri Kothagudem (2566)",2566,B.Com.(Computer Applications),3 Years,Telugu,"Dammugudem, 
Bhadradri Kothagudem",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Krishna Gowthami Degree College, Dammugudem, Khammam, Dammugudem, Bhadradri Kothagudem (2566)",2566,"B.Sc. Life Science(CBCS) - Botany, Zoology, Computer Science,",3 Years,Telugu,"Dammugudem, 
Bhadradri Kothagudem",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Maanvitha Degree College, Laxmidevipally, Kothagudem, Khammam, H. No. 14-18/A, Laxmidevipally, Kothagudem, Bhadradri Kothagudem (2208)",2208,"B.A(CBCS) - Economics, Political Science, Computer Applications,",3 Years,Telugu,"H. No. 14-18/A, 
Laxmidevipally, Kothagudem, 
Bhadradri Kothagudem",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Maanvitha Degree College, Laxmidevipally, Kothagudem, Khammam, H. No. 14-18/A, Laxmidevipally, Kothagudem, Bhadradri Kothagudem (2208)",2208,B.Com.(Computer Applications),3 Years,English,"H. No. 14-18/A, 
Laxmidevipally, Kothagudem, 
Bhadradri Kothagudem",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Maanvitha Degree College, Laxmidevipally, Kothagudem, Khammam, H. No. 14-18/A, Laxmidevipally, Kothagudem, Bhadradri Kothagudem (2208)",2208,"B.Sc. Life Science(CBCS) - Botany, Chemistry, Bio-Technology,",3 Years,English,"H. No. 14-18/A, 
Laxmidevipally, Kothagudem, 
Bhadradri Kothagudem",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Maanvitha Degree College, Laxmidevipally, Kothagudem, Khammam, H. No. 14-18/A, Laxmidevipally, Kothagudem, Bhadradri Kothagudem (2208)",2208,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,Telugu,"H. No. 14-18/A, 
Laxmidevipally, Kothagudem, 
Bhadradri Kothagudem",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Maanvitha Degree College, Laxmidevipally, Kothagudem, Khammam, H. No. 14-18/A, Laxmidevipally, Kothagudem, Bhadradri Kothagudem (2208)",2208,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Statistics,Electronics,Chemistry, Computer Science,",3 Years,English,"H. No. 14-18/A, 
Laxmidevipally, Kothagudem, 
Bhadradri Kothagudem",Self-Financed,Private Unaided,240,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Pulaji Baba Degree College, Utnoor, Adilabad, Near IB, Utnoor, Adilabad (2384)",2384,"B.A(CBCS) - History, Economics, Political Science, Public Administration,",3 Years,Telugu,"Near IB, 
Utnoor, Adilabad",Self-Financed,Private Unaided,180,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Pulaji Baba Degree College, Utnoor, Adilabad, Near IB, Utnoor, Adilabad (2384)",2384,B.Com.(General),3 Years,English,"Near IB, 
Utnoor, Adilabad",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Pulaji Baba Degree College, Utnoor, Adilabad, Near IB, Utnoor, Adilabad (2384)",2384,B.Com.(General),3 Years,Telugu,"Near IB, 
Utnoor, Adilabad",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Pulaji Baba Degree College, Utnoor, Adilabad, Near IB, Utnoor, Adilabad (2384)",2384,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"Near IB, 
Utnoor, Adilabad",Self-Financed,Private Unaided,120,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Pulaji Baba Degree College, Utnoor, Adilabad, Near IB, Utnoor, Adilabad (2384)",2384,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,Telugu,"Near IB, 
Utnoor, Adilabad",Self-Financed,Private Unaided,120,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Pulaji Baba Degree College, Utnoor, Adilabad, Near IB, Utnoor, Adilabad (2384)",2384,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry,",3 Years,English,"Near IB, 
Utnoor, Adilabad",Self-Financed,Private Unaided,120,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Pulaji Baba Degree College, Utnoor, Adilabad, Near IB, Utnoor, Adilabad (2384)",2384,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry,",3 Years,Telugu,"Near IB, 
Utnoor, Adilabad",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"SRI RAJA RAJESWARA DEGREE COLLEGE, GIRNOOR, BAZARHATHNOOR MDL., VILL.GIRNOOR, MDL.BAZARHATHNOOR, DIST.ADILABAD, PIN NO.504307. (2559)",2559,"B.A(CBCS) - History, Economics, Computer Applications,",3 Years,Telugu,"VILL.GIRNOOR, MDL.BAZARHATHNOOR, DIST.ADILABAD, PIN NO.504307.",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"SRI RAJA RAJESWARA DEGREE COLLEGE, GIRNOOR, BAZARHATHNOOR MDL., VILL.GIRNOOR, MDL.BAZARHATHNOOR, DIST.ADILABAD, PIN NO.504307. (2559)",2559,B.Com.(Computer Applications),3 Years,English,"VILL.GIRNOOR, MDL.BAZARHATHNOOR, DIST.ADILABAD, PIN NO.504307.",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"SRI RAJA RAJESWARA DEGREE COLLEGE, GIRNOOR, BAZARHATHNOOR MDL., VILL.GIRNOOR, MDL.BAZARHATHNOOR, DIST.ADILABAD, PIN NO.504307. (2559)",2559,B.Com.(Computer Applications),3 Years,Telugu,"VILL.GIRNOOR, MDL.BAZARHATHNOOR, DIST.ADILABAD, PIN NO.504307.",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"SRI RAJA RAJESWARA DEGREE COLLEGE, GIRNOOR, BAZARHATHNOOR MDL., VILL.GIRNOOR, MDL.BAZARHATHNOOR, DIST.ADILABAD, PIN NO.504307. (2559)",2559,"B.Sc. Life Science(CBCS) - Botany,Dairy Science, Zoology, Chemistry, Computer Science,Food Science & Quality Control,",3 Years,English,"VILL.GIRNOOR, MDL.BAZARHATHNOOR, DIST.ADILABAD, PIN NO.504307.",Self-Financed,Private Unaided,300,Not accredited,-
KAKATIYA UNIVERSITY,2,"SRI RAJA RAJESWARA DEGREE COLLEGE, GIRNOOR, BAZARHATHNOOR MDL., VILL.GIRNOOR, MDL.BAZARHATHNOOR, DIST.ADILABAD, PIN NO.504307. (2559)",2559,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,Telugu,"VILL.GIRNOOR, MDL.BAZARHATHNOOR, DIST.ADILABAD, PIN NO.504307.",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"SRI RAJA RAJESWARA DEGREE COLLEGE, GIRNOOR, BAZARHATHNOOR MDL., VILL.GIRNOOR, MDL.BAZARHATHNOOR, DIST.ADILABAD, PIN NO.504307. (2559)",2559,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Computer Science,",3 Years,English,"VILL.GIRNOOR, MDL.BAZARHATHNOOR, DIST.ADILABAD, PIN NO.504307.",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Raja Rajeswari Degree College, Jangaon, Warangal, H. No. 6-2-2/6-1-C/3, C/4, Balaji Nagar, Jangaon (2599)",2599,B.Com.(Computer Applications),3 Years,English,"H. No. 6-2-2/6-1-C/3, C/4, 
Balaji Nagar, Jangaon",Self-Financed,Private Unaided,120,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Raja Rajeswari Degree College, Jangaon, Warangal, H. No. 6-2-2/6-1-C/3, C/4, Balaji Nagar, Jangaon (2599)",2599,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"H. No. 6-2-2/6-1-C/3, C/4, 
Balaji Nagar, Jangaon",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Raja Rajeswari Degree College, Jangaon, Warangal, H. No. 6-2-2/6-1-C/3, C/4, Balaji Nagar, Jangaon (2599)",2599,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Computer Science,",3 Years,English,"H. No. 6-2-2/6-1-C/3, C/4, 
Balaji Nagar, Jangaon",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Ramakrishna Degree College, Narsampet, Warangal, Dwarakapet Road, Narsampet, Warangal - 506132.(2288)",2288,"B.A(CBCS) - History, Economics, Political Science, Computer Applications,",3 Years,Telugu,"Dwarakapet Road,
Narsampet,
Warangal - 506132.",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Ramakrishna Degree College, Narsampet, Warangal, Dwarakapet Road, Narsampet, Warangal - 506132.(2288)",2288,B.Com.(Computer Applications),3 Years,English,"Dwarakapet Road,
Narsampet,
Warangal - 506132.",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Ramakrishna Degree College, Narsampet, Warangal, Dwarakapet Road, Narsampet, Warangal - 506132.(2288)",2288,B.Com.(General),3 Years,Telugu,"Dwarakapet Road,
Narsampet,
Warangal - 506132.",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Ramakrishna Degree College, Narsampet, Warangal, Dwarakapet Road, Narsampet, Warangal - 506132.(2288)",2288,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"Dwarakapet Road,
Narsampet,
Warangal - 506132.",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Ramakrishna Degree College, Narsampet, Warangal, Dwarakapet Road, Narsampet, Warangal - 506132.(2288)",2288,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Computer Science,",3 Years,English,"Dwarakapet Road,
Narsampet,
Warangal - 506132.",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Ramakrishna Degree College, Narsampet, Warangal, Dwarakapet Road, Narsampet, Warangal - 506132.(2288)",2288,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry,",3 Years,Telugu,"Dwarakapet Road,
Narsampet,
Warangal - 506132.",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"SRI SAI DEGREE COLLEGE,BHADRACHALAM, H. No. 9-2-97/9, Kunavaram Road, Bhadrachalam, Bhadradri Kothagudem (2172)",2172,"B.A(CBCS) - History, Economics, Political Science,",3 Years,Telugu,"H. No. 9-2-97/9, 
Kunavaram Road, 
Bhadrachalam, 
Bhadradri Kothagudem",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"SRI SAI DEGREE COLLEGE,BHADRACHALAM, H. No. 9-2-97/9, Kunavaram Road, Bhadrachalam, Bhadradri Kothagudem (2172)",2172,B.Com.(Computer Applications),3 Years,English,"H. No. 9-2-97/9, 
Kunavaram Road, 
Bhadrachalam, 
Bhadradri Kothagudem",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"SRI SAI DEGREE COLLEGE,BHADRACHALAM, H. No. 9-2-97/9, Kunavaram Road, Bhadrachalam, Bhadradri Kothagudem (2172)",2172,B.Com.(Computer Applications),3 Years,Telugu,"H. No. 9-2-97/9, 
Kunavaram Road, 
Bhadrachalam, 
Bhadradri Kothagudem",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"SRI SAI DEGREE COLLEGE,BHADRACHALAM, H. No. 9-2-97/9, Kunavaram Road, Bhadrachalam, Bhadradri Kothagudem (2172)",2172,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry, Computer Science,",3 Years,English,"H. No. 9-2-97/9, 
Kunavaram Road, 
Bhadrachalam, 
Bhadradri Kothagudem",Self-Financed,Private Unaided,120,Not accredited,-
KAKATIYA UNIVERSITY,2,"SRI SAI DEGREE COLLEGE,BHADRACHALAM, H. No. 9-2-97/9, Kunavaram Road, Bhadrachalam, Bhadradri Kothagudem (2172)",2172,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry, Computer Science,",3 Years,English,"H. No. 9-2-97/9, 
Kunavaram Road, 
Bhadrachalam, 
Bhadradri Kothagudem",Self-Financed,Private Unaided,120,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Sri Gayathri Degree College, Nellutla, Warangal, H. No. 9-73/3, Nellutla, Lingala Ghanpur, Jangaon (2510)",2510,"B.A(CBCS) - Economics, Political Science, Public Administration,",3 Years,Telugu,"H. No. 9-73/3, 
Nellutla, Lingala Ghanpur, 
Jangaon",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Sri Gayathri Degree College, Nellutla, Warangal, H. No. 9-73/3, Nellutla, Lingala Ghanpur, Jangaon (2510)",2510,B.Com.(Computer Applications),3 Years,English,"H. No. 9-73/3, 
Nellutla, Lingala Ghanpur, 
Jangaon",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Sri Gayathri Degree College, Nellutla, Warangal, H. No. 9-73/3, Nellutla, Lingala Ghanpur, Jangaon (2510)",2510,B.Com.(General),3 Years,Telugu,"H. No. 9-73/3, 
Nellutla, Lingala Ghanpur, 
Jangaon",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Sri Gayathri Degree College, Nellutla, Warangal, H. No. 9-73/3, Nellutla, Lingala Ghanpur, Jangaon (2510)",2510,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"H. No. 9-73/3, 
Nellutla, Lingala Ghanpur, 
Jangaon",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Sri Gayathri Degree College, Nellutla, Warangal, H. No. 9-73/3, Nellutla, Lingala Ghanpur, Jangaon (2510)",2510,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry, Computer Science,",3 Years,English,"H. No. 9-73/3, 
Nellutla, Lingala Ghanpur, 
Jangaon",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Sri Gayathri Degree College, Nellutla, Warangal, H. No. 9-73/3, Nellutla, Lingala Ghanpur, Jangaon (2510)",2510,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Computer Science,",3 Years,Telugu,"H. No. 9-73/3, 
Nellutla, Lingala Ghanpur, 
Jangaon",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vani Degree College, V.M. Banzara, Penubally, Khammam, V.M. Banzara, Penubally, Khammam (2223)",2223,"B.A(CBCS) - History, Economics, Political Science, Computer Applications,",3 Years,Telugu,"V.M. Banzara, 
Penubally, Khammam",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vani Degree College, V.M. Banzara, Penubally, Khammam, V.M. Banzara, Penubally, Khammam (2223)",2223,B.Com.(Computer Applications),3 Years,English,"V.M. Banzara, 
Penubally, Khammam",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vani Degree College, V.M. Banzara, Penubally, Khammam, V.M. Banzara, Penubally, Khammam (2223)",2223,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"V.M. Banzara, 
Penubally, Khammam",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vani Degree College, V.M. Banzara, Penubally, Khammam, V.M. Banzara, Penubally, Khammam (2223)",2223,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry, Computer Science,",3 Years,English,"V.M. Banzara, 
Penubally, Khammam",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vashista Degree College, # 5-11-51/3D6/1 Priyadarshi Nagar Nirmal(2179)",2179,"B.A(CBCS) - History, Economics, Political Science,",3 Years,English,"# 5-11-51/3D6/1
Priyadarshi Nagar
Nirmal",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vashista Degree College, # 5-11-51/3D6/1 Priyadarshi Nagar Nirmal(2179)",2179,B.Com.(Computer Applications),3 Years,English,"# 5-11-51/3D6/1
Priyadarshi Nagar
Nirmal",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vashista Degree College, # 5-11-51/3D6/1 Priyadarshi Nagar Nirmal(2179)",2179,B.Com.(General),3 Years,English,"# 5-11-51/3D6/1
Priyadarshi Nagar
Nirmal",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vashista Degree College, # 5-11-51/3D6/1 Priyadarshi Nagar Nirmal(2179)",2179,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"# 5-11-51/3D6/1
Priyadarshi Nagar
Nirmal",Self-Financed,Private Unaided,120,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vashista Degree College, # 5-11-51/3D6/1 Priyadarshi Nagar Nirmal(2179)",2179,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,Telugu,"# 5-11-51/3D6/1
Priyadarshi Nagar
Nirmal",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vashista Degree College, # 5-11-51/3D6/1 Priyadarshi Nagar Nirmal(2179)",2179,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry, Computer Science,",3 Years,English,"# 5-11-51/3D6/1
Priyadarshi Nagar
Nirmal",Self-Financed,Private Unaided,180,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vashista Degree College, # 5-11-51/3D6/1 Priyadarshi Nagar Nirmal(2179)",2179,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry,",3 Years,Telugu,"# 5-11-51/3D6/1
Priyadarshi Nagar
Nirmal",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vidya Degree College, Jangaon, Warangal, H. No. 6-1-34/3/3, Suryapet Road, Jangaon (2583)",2583,"B.A(CBCS) - Economics, Political Science, Public Administration,",3 Years,Telugu,"H. No. 6-1-34/3/3,  
Suryapet Road, Jangaon",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vidya Degree College, Jangaon, Warangal, H. No. 6-1-34/3/3, Suryapet Road, Jangaon (2583)",2583,B.Com.(Computer Applications),3 Years,English,"H. No. 6-1-34/3/3,  
Suryapet Road, Jangaon",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vidya Degree College, Jangaon, Warangal, H. No. 6-1-34/3/3, Suryapet Road, Jangaon (2583)",2583,B.Com.(General),3 Years,English,"H. No. 6-1-34/3/3,  
Suryapet Road, Jangaon",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vidya Degree College, Jangaon, Warangal, H. No. 6-1-34/3/3, Suryapet Road, Jangaon (2583)",2583,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"H. No. 6-1-34/3/3,  
Suryapet Road, Jangaon",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vidya Degree College, Jangaon, Warangal, H. No. 6-1-34/3/3, Suryapet Road, Jangaon (2583)",2583,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Computer Science,",3 Years,English,"H. No. 6-1-34/3/3,  
Suryapet Road, Jangaon",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vidya Degree & PG College, Manuguru, Khammam, H. No. 8-1-121/1, Sundarayya Nagar, Manuguru, Bhadradri Kothagudem (2182)",2182,B.Com.(Computer Applications),3 Years,English,"H. No. 8-1-121/1, 
Sundarayya Nagar, 
Manuguru, Bhadradri Kothagudem",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vidya Degree & PG College, Manuguru, Khammam, H. No. 8-1-121/1, Sundarayya Nagar, Manuguru, Bhadradri Kothagudem (2182)",2182,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"H. No. 8-1-121/1, 
Sundarayya Nagar, 
Manuguru, Bhadradri Kothagudem",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vidya Degree & PG College, Manuguru, Khammam, H. No. 8-1-121/1, Sundarayya Nagar, Manuguru, Bhadradri Kothagudem (2182)",2182,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry, Computer Science,",3 Years,English,"H. No. 8-1-121/1, 
Sundarayya Nagar, 
Manuguru, Bhadradri Kothagudem",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vikas Degree College, Julurpad, Khammam, Julurpad, Bhadradri Kothagudem (2540)",2540,"B.A(CBCS) - Economics, Political Science, Computer Applications,",3 Years,English,"Julurpad, Bhadradri Kothagudem",Self-Financed,Private Unaided,120,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vikas Degree College, Julurpad, Khammam, Julurpad, Bhadradri Kothagudem (2540)",2540,B.Com.(Computer Applications),3 Years,English,"Julurpad, Bhadradri Kothagudem",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Sri Vikas Degree College, Julurpad, Khammam, Julurpad, Bhadradri Kothagudem (2540)",2540,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"Julurpad, Bhadradri Kothagudem",Self-Financed,Private Unaided,120,Not accredited,-
